Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Questionnaire-StepCountQuantityQuestionnaire.json	2178	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	20	9	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-WhoQolBrefQuestionnaire.json	54072	16	0	0	0	0	0	0	3	51	0	0	0	0	0	0	0	1	0	0	198	271	0	0	0	0	10	0	0
fsh-generated/resources/QuestionnaireResponse-AlcoholResponseDaily.json	791	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-AlcoholResponseNever.json	1124	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-SmokingStatusResponseCurrentEveryDay.json	2509	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22	9	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-SmokingStatusResponseFormer.json	2708	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-SmokingStatusResponseNever.json	2394	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	21	9	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-bloodglucose-response-elevated-example.json	1715	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-bloodglucose-response-normal-example.json	1683	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-education-response-bachelor-example.json	1271	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-education-response-upper-secondary-example.json	998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-sleep-duration-response-normal-example.json	1369	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-sleep-duration-response-short-example.json	1384	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	6	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-sleep-quality-response-dissatisfied-example.json	1156	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-sleep-quality-response-satisfied-example.json	911	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-stepcount-ehispaq-high.json	1105	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-stepcount-ehispaq-normal.json	1345	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-stepcount-quantity-response-high-example.json	1366	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	4	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-stepcount-quantity-response-normal-example.json	1360	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-whoqol-bref-response-example.json	13704	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	89	22	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-at-prenudge-alcoholuse-observation.json	4049	2	0	49	0	0	0	0	1	44	0	0	1	0	0	0	0	0	0	0	166	974	0	0	0	0	11	1	1
fsh-generated/resources/StructureDefinition-at-prenudge-bloodglucose-observation.json	3802	3	0	95	0	0	0	0	0	42	0	0	0	0	0	0	0	2	0	0	198	686	0	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-at-prenudge-education-observation.json	1728	1	0	37	0	0	0	0	0	23	0	0	0	0	1	0	0	1	0	0	149	231	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-at-prenudge-observation-other-not-quantities.json	1708	1	0	32	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	149	629	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-at-prenudge-observation-other-quantities.json	1898	1	0	34	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	182	471	0	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-at-prenudge-observation.json	3331	2	0	3	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	145	312	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-at-prenudge-questionnaire.json	1542	1	0	35	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	126	283	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-at-prenudge-questionnaireresponse.json	1912	1	0	23	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	91	164	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-at-prenudge-sleep-duration-observation.json	2873	2	0	42	0	0	0	0	0	26	0	0	0	0	1	0	0	1	0	0	154	256	0	0	1	0	11	1	0
fsh-generated/resources/StructureDefinition-at-prenudge-sleep-quality-observation.json	1812	1	0	31	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	133	227	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-at-prenudge-smokingstatus-observation.json	4356	2	0	34	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	150	242	0	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-at-prenudge-stepcount-observation.json	2337	1	0	33	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	151	243	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-at-prenudge-whoqol-bref-score-observation.json	9781	5	0	67	0	0	0	0	1	72	0	0	0	0	0	0	0	2	0	0	410	510	0	0	0	0	24	0	1
fsh-generated/resources/ValueSet-prenudge-alcoholuse-frequency.json	5451	3	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	11	159	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-prenudge-bloodglucose-mealcontext.json	2871	2	0	0	0	0	0	0	1	153	0	0	0	0	1	0	0	0	0	0	7	34	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-prenudge-isced-2011-education-level.json	618	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	35	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-prenudge-observation-method.json	1802	1	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	6	31	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-prenudge-other-observations-codes.json	2671	1	0	0	0	0	0	0	0	598	0	0	0	0	0	0	0	0	0	0	8	71	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-prenudge-other-observations-units.json	723	2	0	0	0	0	0	0	0	188	0	0	0	0	1	0	0	0	0	0	5	30	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-prenudge-whoqol-bref-score-type.json	2113	1	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	6	223	0	0	0	0	1	0	0
input/maps/at-prenudge-alcoholuse-q-mapping-frequency-to-o-drinks-per-day.map	3938	4	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	36	21	0	0	0	0	2	0	1
input/maps/at-prenudge-bloodglucose-mapping.map	3263	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	21	15	0	0	0	0	2	0	0
input/maps/at-prenudge-q-to-o-base.map	1570	2	0	0	1	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	14	9	0	0	0	0	1	0	0
input/maps/at-prenudge-qol-mapping-q-score-to-o-score.map	4897	5	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	38	19	0	0	0	0	2	0	0
input/maps/at-prenudge-sleep-duration-mapping.map	2739	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	0	2	0	0
input/maps/at-prenudge-sleep-quality-base.map	2409	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	21	13	0	0	0	0	1	0	0
input/maps/at-prenudge-smoking-q-to-o.map	4236	4	0	0	0	0	0	0	1	8	0	0	0	0	1	0	0	0	0	0	26	14	0	0	0	0	1	0	0
input/maps/at-prenudge-stepcount-mapping.map	6895	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	23	11	0	0	0	0	2	0	0
/input/includes/menu.xml	823	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/includes/fragment-pagebegin.html	6019	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	6266	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/background.md	3239	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/about.md	1762	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/workflow.md	5647	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	1023	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/index.md	6036	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/logo.png	107107	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/flow_create_patient.png	276767	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/PreNUDGE_Health_Profile_FHIR_IG.png	1629704	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/cropped-favicon_Praenudge-192x192.png	10871	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/flow_pair_app.png	267959	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/PreNUDGE_Vision.png	457664	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	43266	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	0	0	0	0	0	0	0
